fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,dia_semana,año,mes,dia_mes,nombre_dia_semana,es_fin_de_semana,es_festivo,nombre_festivo,es_black_friday,es_cyber_monday,semana_año,trimestre,inicio_mes,fin_mes,es_primer_dia_mes,es_ultimo_dia_mes,es_dia_laborable,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_mm7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2023-11-17,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,170.16,510.48,4,2023,11,17,Friday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.7142857142857144,-2.765714285714288,173.07666666666668,0.9831481231824046,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-18,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,173.42,520.26,5,2023,11,18,Saturday,True,False,,False,False,46,4,False,False,False,False,False,3.0,2.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,-0.90285714285715,171.90333333333334,1.0088227880010083,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-19,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,170.24,510.72,6,2023,11,19,Sunday,True,False,,False,False,46,4,False,False,False,False,False,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2.7142857142857144,-2.7199999999999944,174.29666666666665,0.9767255063206411,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-20,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,171.62,343.24,0,2023,11,20,Monday,False,False,,False,False,47,4,False,False,False,False,True,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.5714285714285716,-1.9314285714285686,174.71333333333334,0.9822948067310261,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-21,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,176.32,352.64,1,2023,11,21,Tuesday,False,False,,False,False,47,4,False,False,False,False,True,2.0,3.0,3.0,3.0,2.0,2.0,3.0,2.4285714285714284,0.7542857142857103,161.29666666666665,1.093141003120544,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-22,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,176.92,530.76,2,2023,11,22,Wednesday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,3.0,3.0,3.0,2.0,2.0,2.5714285714285716,1.09714285714285,159.72666666666666,1.107642222129471,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-23,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,178.18,356.36,3,2023,11,23,Thursday,False,False,,False,False,47,4,False,False,False,False,True,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.5714285714285716,1.817142857142861,161.20666666666668,1.1052892767048508,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-24,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,13,157.5,2047.5,4,2023,11,24,Friday,False,False,,True,False,47,4,False,True,False,False,True,2.0,3.0,2.0,2.0,3.0,3.0,3.0,4.0,-10.0,168.25,0.9361069836552749,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-25,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,10,161.0,1610.0,5,2023,11,25,Saturday,True,False,,False,False,47,4,False,True,False,False,False,13.0,2.0,3.0,2.0,2.0,3.0,3.0,5.0,-8.0,180.2875,0.8930180960965125,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-26,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,12,161.0,1932.0,6,2023,11,26,Sunday,True,False,,False,False,47,4,False,True,False,False,False,10.0,13.0,2.0,3.0,2.0,2.0,3.0,6.285714285714286,-8.0,178.77916666666667,0.9005523574241965,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-27,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,8,157.5,1260.0,0,2023,11,27,Monday,False,False,,False,True,48,4,False,True,False,False,True,12.0,10.0,13.0,2.0,3.0,2.0,2.0,7.142857142857143,-10.0,169.2,0.9308510638297873,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-28,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,6,166.25,997.5,1,2023,11,28,Tuesday,False,False,,False,False,48,4,False,True,False,False,True,8.0,12.0,10.0,13.0,2.0,3.0,2.0,7.714285714285714,-5.0,190.88749999999996,0.8709318315761904,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-29,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,7,166.25,1163.75,2,2023,11,29,Wednesday,False,False,,False,False,48,4,False,True,False,False,True,6.0,8.0,12.0,10.0,13.0,2.0,3.0,8.285714285714286,-5.0,190.2125,0.8740224748636394,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2023-11-30,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,172.72,345.44,3,2023,11,30,Thursday,False,False,,False,False,48,4,False,True,False,True,True,7.0,6.0,8.0,12.0,10.0,13.0,2.0,8.285714285714286,-1.3028571428571434,170.05999999999997,1.015641538280607,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-01,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,178.06,534.18,4,2024,11,1,Friday,False,True,Día de los Difuntos (observado),False,False,44,4,True,False,True,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.142857142857143,1.74857142857143,179.96333333333334,0.9894237715090111,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-02,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,170.61,511.83,5,2024,11,2,Saturday,True,True,Día de los Difuntos,False,False,44,4,True,False,False,False,False,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.2857142857142856,-2.508571428571421,180.46666666666667,0.9453823420760991,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-03,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,179.47,538.41,6,2024,11,3,Sunday,True,True,Independencia de Cuenca,False,False,44,4,True,False,False,False,False,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.4285714285714284,2.554285714285714,178.90333333333334,1.003167446106836,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-04,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,174.85,524.55,0,2024,11,4,Monday,False,True,Independencia de Cuenca (observado),False,False,45,4,True,False,False,False,False,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.5714285714285716,-0.08571428571428896,178.0566666666667,0.9819907520077875,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-05,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,170.02,510.06,1,2024,11,5,Tuesday,False,False,,False,False,45,4,True,False,False,False,True,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.7142857142857144,-2.84571428571428,177.55000000000004,0.9575894114333989,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-06,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,180.17,540.51,2,2024,11,6,Wednesday,False,False,,False,False,45,4,True,False,False,False,True,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.857142857142857,2.954285714285707,176.85333333333332,1.01875376960193,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-07,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,175.49,526.47,3,2024,11,7,Thursday,False,False,,False,False,45,4,True,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,0.2800000000000052,178.20333333333335,0.9847739473634985,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-08,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,173.51,520.53,4,2024,11,8,Friday,False,False,,False,False,45,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.8514285714285765,179.50666666666666,0.9665936269776424,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-09,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,175.79,527.37,5,2024,11,9,Saturday,True,False,,False,False,45,4,False,False,False,False,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.45142857142856685,178.81333333333336,0.9830922377153082,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-10,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,179.25,537.75,6,2024,11,10,Sunday,True,False,,False,False,45,4,False,False,False,False,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.4285714285714284,178.88,1.0020684257602863,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-11,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,174.3,348.6,0,2024,11,11,Monday,False,False,,False,False,46,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,-0.3999999999999935,178.54,0.9762518203203765,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-12,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,170.89,512.67,1,2024,11,12,Tuesday,False,False,,False,False,46,4,False,False,False,False,True,2.0,3.0,3.0,3.0,3.0,3.0,3.0,2.857142857142857,-2.3485714285714363,177.46333333333337,0.9629594845883654,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-13,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,2,170.73,341.46,2,2024,11,13,Wednesday,False,False,,False,False,46,4,False,False,False,False,True,3.0,2.0,3.0,3.0,3.0,3.0,3.0,2.7142857142857144,-2.4400000000000057,179.0333333333333,0.9536212995717744,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-14,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,171.72,515.16,3,2024,11,14,Thursday,False,False,,False,False,46,4,False,False,False,False,True,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.7142857142857144,-1.8742857142857148,177.06666666666663,0.9698042168674701,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-15,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,178.52,535.56,4,2024,11,15,Friday,False,False,,False,False,46,4,False,False,False,False,True,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.7142857142857144,2.0114285714285773,179.29333333333332,0.9956867702833347,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-16,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,171.41,514.23,5,2024,11,16,Saturday,True,False,,False,False,46,4,False,False,False,False,False,3.0,3.0,2.0,3.0,2.0,3.0,3.0,2.7142857142857144,-2.0514285714285734,179.24333333333334,0.9562977702564484,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-17,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,179.8,539.4,6,2024,11,17,Sunday,True,False,,False,False,46,4,False,False,False,False,False,3.0,3.0,3.0,2.0,3.0,2.0,3.0,2.7142857142857144,2.742857142857149,176.89333333333332,1.0164317479460316,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-18,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,173.2,519.6,0,2024,11,18,Monday,False,False,,False,False,47,4,False,False,False,False,True,3.0,3.0,3.0,3.0,2.0,3.0,2.0,2.857142857142857,-1.0285714285714351,180.83666666666667,0.9577703636799321,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-19,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,175.98,527.94,1,2024,11,19,Tuesday,False,False,,False,False,47,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.857142857142857,0.5599999999999942,181.8033333333333,0.9679690508058159,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-20,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,170.56,511.68,2,2024,11,20,Wednesday,False,False,,False,False,47,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,-2.537142857142856,179.04333333333332,0.9526185467205333,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-21,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,176.28,528.84,3,2024,11,21,Thursday,False,False,,False,False,47,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.7314285714285721,180.5666666666667,0.9762599224663097,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-22,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,173.51,520.53,4,2024,11,22,Friday,False,False,,False,False,47,4,False,False,False,False,True,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-0.8514285714285765,179.42999999999998,0.9670066321128017,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2024-11-23,PROD_010,Domyos BM900,Fitness,Banco Gimnasio,175,True,3,170.99,512.97,5,2024,11,23,Saturday,True,False,,False,False,47,4,False,False,False,False,False,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,-2.291428571428566,181.5,0.9420936639118458,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
