fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,año,mes,dia_mes,dia_semana,nombre_dia_semana,es_fin_de_semana,es_festivo,nombre_festivo,es_black_friday,es_cyber_monday,semana_año,trimestre,inicio_mes,fin_mes,es_primer_dia_mes,es_ultimo_dia_mes,es_dia_laborable,unidades_vendidas_lag1,unidades_vendidas_lag2,unidades_vendidas_lag3,unidades_vendidas_lag4,unidades_vendidas_lag5,unidades_vendidas_lag6,unidades_vendidas_lag7,unidades_vendidas_mm7,descuento_porcentaje,precio_competencia,ratio_precio,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2025-11-05,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.6,,2025,11,5,2,Wednesday,False,False,,False,False,45,4,True,False,False,False,True,2.0,2.0,2.0,2.0,2.0,6.0,4.0,,-1.5999999999999945,24.47666666666667,1.0050388124744654,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-06,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.73,,2025,11,6,3,Thursday,False,False,,False,False,45,4,True,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,6.0,,-1.0799999999999983,25.036666666666665,0.9877512980961257,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-07,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.0,,2025,11,7,4,Friday,False,False,,False,False,45,4,True,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0,24.78,1.0088781275221952,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-08,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.19,,2025,11,8,5,Saturday,True,False,,False,False,45,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.7600000000000051,23.836666666666662,1.0567752761851492,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-09,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.08,,2025,11,9,6,Sunday,True,False,,False,False,45,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.3199999999999932,23.77333333333333,1.0549635445877734,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-10,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.73,,2025,11,10,0,Monday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.0799999999999983,23.503333333333334,1.0521911785562332,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-11,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.02,,2025,11,11,1,Tuesday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.0799999999999983,23.99666666666667,1.0426448117794136,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-12,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.03,,2025,11,12,2,Wednesday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.12000000000000455,23.866666666666664,1.0487430167597767,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-13,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.17,,2025,11,13,3,Thursday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.6800000000000068,24.836666666666662,1.0134210173131126,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-14,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.06,,2025,11,14,4,Friday,False,False,,False,False,46,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.2399999999999949,24.11,1.0394027374533388,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-15,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.04,,2025,11,15,5,Saturday,True,False,,False,False,46,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.1599999999999966,23.663333333333338,1.0581772080574727,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-16,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.16,,2025,11,16,6,Sunday,True,False,,False,False,46,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,0.6400000000000006,24.163333333333338,1.0412470685611808,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-17,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.65,,2025,11,17,0,Monday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.4000000000000057,25.526666666666667,0.9656568294593888,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-18,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.59,,2025,11,18,1,Tuesday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.6400000000000006,24.346666666666668,1.0099945235487404,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-19,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.33,,2025,11,19,2,Wednesday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.3199999999999932,24.506666666666664,1.033596300326442,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-20,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.59,,2025,11,20,3,Thursday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.6400000000000006,23.823333333333334,1.032181334825801,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-21,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.81,,2025,11,21,4,Friday,False,False,,False,False,47,4,False,False,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-0.7600000000000051,23.24333333333333,1.067402839523878,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-22,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.42,,2025,11,22,5,Saturday,True,False,,False,False,47,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.6800000000000068,25.396666666666665,1.0009187557422234,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-23,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.35,,2025,11,23,6,Sunday,True,False,,False,False,47,4,False,False,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.4000000000000057,24.493333333333336,1.0349755035383776,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-24,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.37,,2025,11,24,0,Monday,False,False,,False,False,48,4,False,True,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.480000000000004,24.393333333333334,1.0400382618201693,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-25,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.8,,2025,11,25,1,Tuesday,False,False,,False,False,48,4,False,True,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-0.7999999999999973,24.083333333333332,1.029757785467128,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-26,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.85,,2025,11,26,2,Wednesday,False,False,,False,False,48,4,False,True,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-0.5999999999999943,23.83666666666667,1.0425115368479931,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-27,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.32,,2025,11,27,3,Thursday,False,False,,False,False,48,4,False,True,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.2800000000000011,24.833333333333332,1.0195973154362417,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-28,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,21.25,,2025,11,28,4,Friday,False,False,,True,False,48,4,False,True,False,False,True,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-15.0,22.233333333333334,0.9557721139430284,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-29,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,24.57,,2025,11,29,5,Saturday,True,False,,False,False,48,4,False,True,False,False,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,-1.7199999999999989,23.91333333333333,1.0274602732088096,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-30,PROD_013,Decathlon Bandas Elásticas Set,Fitness,Bandas Elásticas,25,False,,25.47,,2025,11,30,6,Sunday,True,False,,False,False,48,4,False,True,False,True,False,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,1.8799999999999955,22.26,1.1442048517520214,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2025-11-01,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.22,,2025,11,1,5,Saturday,True,False,,False,False,44,4,True,False,True,False,False,4.0,1.0,11.0,5.0,3.0,8.0,5.0,,-1.9500000000000028,38.52333333333333,1.0180842779267976,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-02,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.08,,2025,11,2,6,Sunday,True,True,Día de los Difuntos,False,False,44,4,True,False,False,False,False,4.0,4.0,1.0,11.0,5.0,3.0,8.0,,0.19999999999999576,39.56333333333333,1.0130592299266998,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-03,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.44,,2025,11,3,0,Monday,False,True,Independencia de Cuenca,False,False,45,4,True,False,False,False,False,4.0,4.0,4.0,1.0,11.0,5.0,3.0,,-1.4000000000000057,38.23666666666667,1.0314706651556096,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-04,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.96,,2025,11,4,1,Tuesday,False,False,,False,False,45,4,True,False,False,False,True,4.0,4.0,4.0,4.0,1.0,11.0,5.0,,-0.09999999999999788,37.916666666666664,1.05389010989011,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-05,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.63,,2025,11,5,2,Wednesday,False,False,,False,False,45,4,True,False,False,False,True,4.0,4.0,4.0,4.0,4.0,1.0,11.0,,1.5750000000000062,38.60333333333333,1.0524997841291772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-06,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.9,,2025,11,6,3,Thursday,False,False,,False,False,45,4,True,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,1.0,,-0.25000000000000355,40.12,0.9945164506480558,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-07,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.25,,2025,11,7,4,Friday,False,False,,False,False,45,4,True,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,0.625,38.89666666666667,1.0347930413917217,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-08,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.18,,2025,11,8,5,Saturday,True,False,,False,False,45,4,False,False,False,False,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,0.4499999999999993,38.75,1.0369032258064517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-09,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.02,,2025,11,9,6,Sunday,True,False,,False,False,45,4,False,False,False,False,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,0.050000000000007816,38.300000000000004,1.0449086161879895,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-10,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.34,,2025,11,10,0,Monday,False,False,,False,False,46,4,False,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,-1.6499999999999915,37.99666666666667,1.0353539784191597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-11,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.76,,2025,11,11,1,Tuesday,False,False,,False,False,46,4,False,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,-0.600000000000005,38.98,1.0200102616726527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-12,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.5,,2025,11,12,2,Wednesday,False,False,,False,False,46,4,False,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,-1.25,40.40666666666667,0.977561458505197,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-13,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.2,,2025,11,13,3,Thursday,False,False,,False,False,46,4,False,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,0.5000000000000071,37.54333333333333,1.0707626742430971,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-14,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.39,,2025,11,14,4,Friday,False,False,,False,False,46,4,False,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,-1.5249999999999986,40.17666666666667,0.9804198124948145,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-15,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.27,,2025,11,15,5,Saturday,True,False,,False,False,46,4,False,False,False,False,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,-1.8249999999999922,41.76333333333333,0.9402985074626867,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-16,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.4,,2025,11,16,6,Sunday,True,False,,False,False,46,4,False,False,False,False,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,0.9999999999999963,39.45333333333333,1.023994592767827,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-17,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.68,,2025,11,17,0,Monday,False,False,,False,False,47,4,False,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.6999999999999995,37.38333333333333,1.088185465893892,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-18,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.89,,2025,11,18,1,Tuesday,False,False,,False,False,47,4,False,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,-0.2749999999999986,39.67666666666667,1.0053767957657733,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-19,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.62,,2025,11,19,2,Wednesday,False,False,,False,False,47,4,False,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.5499999999999936,38.513333333333335,1.0546996711095724,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-20,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.51,,2025,11,20,3,Thursday,False,False,,False,False,47,4,False,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.274999999999995,38.696666666666665,1.0468601946765441,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-21,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.55,,2025,11,21,4,Friday,False,False,,False,False,47,4,False,False,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.374999999999993,40.63999999999999,0.9977854330708662,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-22,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.25,,2025,11,22,5,Saturday,True,False,,False,False,47,4,False,False,False,False,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,0.625,38.60333333333333,1.0426560746049565,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-23,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.51,,2025,11,23,6,Sunday,True,False,,False,False,47,4,False,False,False,False,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.274999999999995,37.666666666666664,1.0754867256637168,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-24,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.55,,2025,11,24,0,Monday,False,False,,False,False,48,4,False,True,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.374999999999993,39.843333333333334,1.0177361331883208,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-25,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.68,,2025,11,25,1,Tuesday,False,False,,False,False,48,4,False,True,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,-0.8000000000000007,41.65,0.9527010804321729,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-26,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.6,,2025,11,26,2,Wednesday,False,False,,False,False,48,4,False,True,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,1.5000000000000036,39.913333333333334,1.0172039418740604,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-27,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,39.21,,2025,11,27,3,Thursday,False,False,,False,False,48,4,False,True,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,-1.9749999999999979,37.86666666666667,1.035475352112676,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-28,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,34.0,,2025,11,28,4,Friday,False,False,,True,False,48,4,False,True,False,False,True,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,-15.0,38.21666666666667,0.8896641953772351,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2025-11-29,PROD_014,Sveltus Kettlebell 12kg,Fitness,Pesa Rusa,40,False,,40.19,,2025,11,29,5,Saturday,True,False,,False,False,48,4,False,True,False,False,False,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,0.47499999999999437,38.14333333333333,1.0536572577121384,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
